大华三村二街坊,南,宝山,中,2,厨卫全明，卧室带阳台，地铁直达，黄金楼层,268,万,0,45.48,6,大华,1995,
淞南三村,南,宝山,中,1,稀缺南北通，卧室带阳台，出行方便，黄金楼层,215,万,1,42.08,6,淞南,1995,
强生古北花园,南,长宁,高,4,出行方便，光线非常好，省装修费，满五减税,2700,万,3,291.38,26,古北,2007,
北华苑,南,宝山,低,2,房型正气，厨卫全明，出行方便，低区出入方便,375,万,1,63.71,6,大华,1997,
芳草路352弄,南,浦东,高,2,稀缺南北通，厨卫全明，地铁沿线，视野开阔,405,万,1,70.53,6,北蔡,1994,
华舟公寓,南,闸北,中,4,稀缺南北通，厨卫全明，地铁沿线，光线充足,800,万,3,163.0,27,不夜城,1998,
北蒙三小区,南,黄浦,中,1,卧室带阳台，交通便利，好楼层，装修精致,295,万,0,34.4,7,五里桥,1989,
康平小区,南,闸北,高,1,厨卫全明，卧室带阳台，地铁直达，高区景观房,265,万,1,44.4,6,彭浦,1986,
青春驿站,None,松江,低,1,南北通透，厨卫全明，交通便利，低楼层,240,万,2,42.33,13,九亭,2007,
邮航小区,南,长宁,中,2,稀罕南北通，卧室带阳台，交通便利，光线充足,355,万,1,51.0,5,虹桥,1982,
君悦静安,南,静安,中,1,卧室带阳台，出行方便，好楼层，拎包入住,570,万,1,55.5,22,曹家渡,2004,
古美十村,南,闵行,高,2,厨卫全明，客厅朝南，地铁房，高区景观好,415,万,2,71.55,6,古美,1998,
延吉四村,南,杨浦,中,2,南北通，厨卫全明，出行方便，楼层好,330,万,1,50.47,6,黄兴公园,1986,
博爱家园,南,浦东,低,3,房型正气，厨卫全明，交通方便，低楼层,900,万,2,124.78,6,世博,2002,
长风二村（长风馨苑）,南,普陀,中,2,卧室带阳台，地铁房，光线充足，中等装修,360,万,0,50.81,6,长风,1984,
芳佳苑,南,浦东,中,2,厨卫全明，卧室带阳台，交通便利，好楼层,515,万,2,80.23,6,北蔡,2000,
圣马丽诺桥语,None,浦东,None,5,地铁直达，品质装修，房本满五年，马上看房,2200,万,3,355.58,None,唐镇,2005,
柿子湾小区,南,徐汇,中,2,厨卫全明，卧室带阳台，地铁沿线，好楼层,505,万,0,55.54,6,徐家汇,1984,
新泾三村,南,长宁,低,1,厨卫全明，卧室带阳台，地铁沿线，上下楼方便,270,万,1,41.1,6,北新泾,1985,
建工天峰公寓,南,虹口,高,3,南北直通，客厅朝南，交通方便，高区景观好,828,万,1,113.34,25,曲阳,1996,
钻石公寓,None,长宁,低,2,稀缺南北通，客厅朝南，交通方便，上下楼方便,698,万,2,111.87,6,古北,1992,
龙柏二村,南,闵行,低,1,地铁沿线，低区出入方便，品质装修，满五年,280,万,1,40.89,6,龙柏,1994,
西木小区,南,徐汇,低,1,地铁沿线，低区出入方便，简单装修，满5年,275,万,0,33.92,4,斜土路,1958,
云海苑,东,静安,高,4,交通便利，高区景观好，装修经典，满五减税,1980,万,2,196.2,28,南京西路,2003,
工农二村,南,杨浦,高,1,厨卫全明，卧室带阳台，地铁直达，视野开阔,235,万,1,40.34,6,中原,1989,
华敏世纪广场,南,长宁,高,3,卧室带卫，客厅朝南，交通便利，采光无遮挡,1420,万,2,151.53,21,镇宁路,2001,
罗阳七村,南,闵行,低,2,南北通，卧室带阳台，地铁沿线，上下楼方便,305,万,1,57.64,6,梅陇,1996,
茶陵小区,东,徐汇,中,1,地铁直达，光线充足，简单装修，满五减税,220,万,0,25.23,4,斜土路,1958,
园西小区,南,浦东,中,2,南北通，厨卫全明，地铁直达，上下楼方便,245,万,1,54.82,5,川沙,1987,
宝通路466弄,南,闸北,低,1,厨卫全明，卧室带阳台，地铁直达，低区出入方便,270,万,1,41.5,6,西藏北路,1986,
绿地世纪城（二期）,南,普陀,中,2,带飘窗，客厅朝南，地铁直达，黄金楼层,870,万,2,103.73,33,武宁,2003,
天山星城,南,长宁,低,2,稀罕南北通，厨卫全明，地铁沿线，上下楼方便,760,万,1,76.13,12,天山,2006,
日月光水岸花园（公寓）,南,浦东,高,2,厨卫全明，带飘窗，出行方便，光线非常好,650,万,2,87.85,13,张江,2010,
西南名苑,None,松江,中,2,地铁沿线，光线充足，中等装修，满五减税,375,万,2,92.87,5,泗泾,2005,
东城花苑一村,南,浦东,低,3,稀缺南北通，客厅朝南，交通便利，低区出入方便,370,万,2,112.49,6,惠南,1998,
恒大华城天地苑,南,浦东,低,3,南北通，客厅朝南，出行方便，上下楼方便,850,万,2,115.67,9,三林,2002,
新闸大厦,南,静安,中,3,厨卫全明，卧室带阳台，出行方便，好楼层,980,万,2,117.0,26,静安寺,2001,
建工天峰公寓,南,虹口,高,2,厨卫全明，卧室带阳台，地铁直达，高区景观好,640,万,1,83.31,18,曲阳,1996,
虹桥万博花园,南,长宁,高,2,带落地窗，卧室带阳台，地铁房，视野很好,950,万,2,118.36,28,中山公园,2004,
风度国际,南,闵行,高,5,卧室带卫，卧室带阳台，地铁沿线，视野很好,1750,万,3,231.91,9,金汇,2005,
阳光花城,南,浦东,低,3,南北户型，卧室带阳台，地铁沿线，上下楼方便,880,万,2,139.3,18,张江,2009,
瞿溪路937弄,南,黄浦,高,1,厨卫全明，卧室带卫，地铁直达，采光好,360,万,1,46.3,6,五里桥,1999,
控江路896弄,南,杨浦,低,1,交通方便，上下楼方便，简单装修，房本满五年,250,万,1,42.0,6,控江路,2010,
曹杨三村（兰岭园）,南,普陀,中,1,交通便利，黄金楼层，简单装修，房本满五年,190,万,0,34.51,5,曹杨,1957,
嘉和阳光城,南,松江,低,3,交通方便，低楼层，拎包入住，满五减税,630,万,2,134.91,28,九亭,2006,
金鼎公寓（普陀）,None,普陀,中,3,厨卫全明，卧室带阳台，地铁沿线，楼层好,520,万,2,89.86,6,万里,2001,
钦州路111弄,南,徐汇,低,1,厨卫全明，卧室带阳台，地铁直达，上下楼方便,378,万,1,44.07,9,康健,2007,
好日子大家园B区,南,宝山,高,2,南北通，带飘窗，地铁直达，视野开阔,420,万,2,75.68,6,顾村,2007,
万科金色城市,南,浦东,中,3,厨卫全明，客厅朝南，地铁沿线，光线充足,660,万,2,89.25,18,御桥,2010,
桃浦十村（银杏路120弄）,南,普陀,高,1,厨卫全明，卧室带阳台，出行方便，高区采光好,165,万,0,33.07,6,桃浦,1997,
上南五村,南,浦东,高,2,稀罕南北通，卧室带阳台，地铁沿线，高区景观房,295,万,0,46.16,6,世博,1986,
密二小区,南,虹口,低,1,厨卫全明，卧室带阳台，地铁沿线，低区出入方便,245,万,0,34.94,6,曲阳,1983,
环镇北路500弄,南,宝山,低,2,卧室带卫，卧室带阳台，出行方便，上下楼方便,298,万,2,59.11,6,大场镇,1995,
友联大楼,南,长宁,低,2,交通方便，低楼层，中等装修，满五年,320,万,0,48.33,18,中山公园,1990,
银都新村（1至7区）,南,闵行,高,2,南北通透，厨卫全明，地铁沿线，高区采光好,255,万,1,56.53,6,颛桥,2000,
南大路12弄,南,宝山,中,1,卧室带卫，地铁房，低楼层，简单装修,190,万,1,41.4,4,大场镇,1975,
东明苑,南,浦东,高,1,交通便利，视野开阔，中等装修，满五减税,260,万,1,43.67,6,世博,1996,
东体小区,南,虹口,高,1,厨卫全明，卧室带阳台，地铁直达，视野很好,255,万,0,34.08,6,曲阳,1984,
罗山三村,南,浦东,高,2,地铁房，高区景观好，中等装修，房本满五年,345,万,1,65.02,6,金杨,1996,
大上海国际花园（二区）,南,闵行,高,3,南北户型，地铁房，高区采光好，简单装修,520,万,2,99.15,7,静安新城,1994,
联洋年华,南,浦东,中,2,稀罕南北通，厨卫全明，地铁房，楼层好,1050,万,2,113.44,21,联洋,2004,
又一村（静安）,北,静安,低,1,厨卫全明，卧室带阳台，地铁沿线，低楼层,355,万,1,37.54,7,江宁路,1999,
金地湾流域（公寓）,南,浦东,低,3,南北直通，卧室带阳台，地铁直达，低区出入方便,720,万,2,84.32,5,三林,2009,
南杨小区（长清路）,南,浦东,中,2,卧室带阳台，出行方便，光线充足，省装修费,400,万,1,66.2,7,三林,1995,
宛平南路431弄,南,徐汇,高,2,厨卫全明，卧室带阳台，地铁沿线，采光无遮挡,485,万,1,59.28,6,徐家汇,1988,
南杨小区（长清路）,南,浦东,高,1,厨卫全明，卧室带阳台，地铁沿线，高区采光好,240,万,1,41.14,6,三林,1995,
平吉一村,南,闵行,高,2,交通便利，采光好，中等装修，满五年,370,万,1,69.23,6,古美,1995,
北蒙三小区,南,黄浦,低,1,厨卫全明，卧室带阳台，地铁直达，上下楼方便,365,万,0,38.1,6,五里桥,1989,
潍坊七村,南,浦东,低,1,厨卫全明，卧室带阳台，交通方便，低楼层,375,万,1,34.55,6,潍坊,1982,
佳安公寓,南,徐汇,高,2,南北户型，厨卫全明，出行方便，采光无遮挡,450,万,1,51.09,6,徐家汇,1998,
新青浦花苑（公寓）,南,青浦,高,3,房型正气，卧室带卫，地铁房，高区景观房,330,万,2,115.53,6,夏阳,2001,
鸿发家园,南,闵行,低,3,出行方便，低区出入方便，简单装修，房本满五年,770,万,2,129.89,12,古美,2003,
环球翡翠湾花园（公寓）,南,浦东,低,2,南北通，厨卫全明，交通便利，低区出入方便,680,万,2,97.0,14,三林,2006,
杉林新月（环林东路799弄）,南,浦东,高,1,稀缺南北通，厨卫全明，出行方便，高区阳光房,355,万,1,61.53,16,三林,2004,
绿地泾南公寓,南,浦东,低,2,出行方便，上下楼方便，中等装修，房本满五年,835,万,2,102.41,6,洋泾,1999,
国和二村,南,杨浦,高,2,南北户型，厨卫全明，交通便利，采光好,335,万,1,54.97,6,中原,1990,
金杨新村九街坊,南,浦东,低,2,厨卫全明，卧室带阳台，地铁直达，低楼层,362,万,1,61.21,6,金杨,1993,
共富三村,南,宝山,低,2,稀缺南北通，客厅朝南，出行方便，低楼层,410,万,2,87.51,6,共富,2001,
中海馨园,南,徐汇,中,3,南北直通，交通便利，黄金楼层，品质装修,1300,万,2,145.18,18,康健,2001,
达安花园,南,静安,中,1,厨卫全明，卧室带阳台，出行方便，好楼层,580,万,1,61.22,28,曹家渡,2003,
尊园,南,徐汇,中,3,厨卫全明，客厅朝南，交通便利，楼层好,1650,万,2,154.8,37,徐家汇,2003,
新凯家园,None,松江,低,3,地铁直达，低楼层，满五年，钥匙房,355,万,2,93.61,6,泗泾,2006,
静安晶华园,南,静安,高,3,南北户型，卧室带卫，地铁直达，高区景观好,1490,万,2,144.16,33,江宁路,2005,
华高一村,南,浦东,高,1,厨卫全明，卧室带阳台，交通便利，高区景观好,305,万,1,57.5,6,高行,1994,
新凯家园,南,松江,高,3,南北通透，客厅朝南，地铁直达，光线非常好,330,万,2,93.89,6,泗泾,2008,
未来域,南,浦东,中,3,稀罕南北通，厨卫全明，交通方便，光线充足,845,万,2,138.5,11,三林,2006,
东昌大楼,东,浦东,高,2,厨卫全明，卧室带阳台，交通便利，高区景观房,530,万,1,71.44,16,陆家嘴,1999,
天山河畔花园,南,长宁,低,4,稀缺南北通，地铁沿线，低楼层，装修精致,1780,万,2,226.24,28,天山,2007,
控江五村,南,杨浦,低,1,厨卫全明，卧室带阳台，地铁沿线，低区出入方便,225,万,0,36.55,5,黄兴公园,2007,
云台一小区,南,浦东,中,2,厨卫全明，卧室带阳台，交通便利，楼层好,438,万,1,63.83,6,世博,1994,
明光公寓,西,虹口,低,2,卧室带阳台，地铁直达，上下楼方便，简单装修,365,万,1,64.0,18,凉城,1998,
荷三小区,南,浦东,中,2,房型正气，卧室带阳台，地铁沿线，好楼层,295,万,1,57.79,6,金桥,1997,
嘉嘉大楼,东,徐汇,高,2,稀罕南北通，卧室带阳台，地铁直达，高区采光好,1100,万,2,116.12,17,建国西路,None,
永和家园,南,闸北,高,3,稀罕南北通，厨卫全明，出行方便，视野很好,850,万,2,113.27,7,永和,2007,
丰庄十三街坊,南,嘉定,中,2,厨卫全明，卧室带阳台，出行方便，楼层好,335,万,1,66.0,6,丰庄,1998,
长海二村,南,杨浦,高,2,房型正气，厨卫全明，地铁房，采光无遮挡,310,万,1,52.92,6,中原,1994,
万景园,南,普陀,低,2,稀罕南北通，客厅朝南，交通便利，上下楼方便,650,万,2,99.12,3,长征,2003,
君悦静安,西,静安,高,1,交通方便，视野开阔，拎包入住，满5年,485,万,1,40.38,22,曹家渡,2004,
华光花园,南,闵行,中,3,稀缺南北通，卧室带阳台，交通方便，好楼层,770,万,2,133.11,6,金虹桥,2000,
金沙雅苑（二期）,南,普陀,高,2,厨卫全明，客厅朝南，交通方便，视野很好,640,万,2,79.9,10,长征,2003,
武康路280弄（公房）,南,徐汇,中,1,卧室带阳台，地铁直达，楼层好，省装修费,405,万,0,35.27,6,衡山路,1981,
新泾五村,南,长宁,高,2,厨卫全明，卧室带阳台，交通便利，采光好,420,万,1,76.52,6,北新泾,1995,
阳明新城,西,杨浦,高,2,南北通透，厨卫全明，交通便利，视野很好,530,万,1,66.9,35,周家嘴路,1997,
裕德路66弄,南,徐汇,低,1,卧室带阳台，交通方便，低楼层，简单装修,480,万,0,38.18,7,徐家汇,1994,
世博家园十一街坊,南,闵行,高,2,南北户型，出行方便，高区阳光房，毛坯房,360,万,2,80.05,5,浦江,2006,
文兰小区,南,浦东,低,1,卧室带阳台，交通便利，低区出入方便，中等装修,300,万,1,40.82,6,塘桥,1992,
万科城市花园,南,闵行,高,2,稀缺南北通，客厅朝南，出行方便，高区阳光房,378,万,2,74.78,7,七宝,1994,
玉屏南路520弄,南,长宁,高,2,交通方便，采光好，精装修，满五减税,340,万,0,47.33,6,中山公园,1987,
奥林匹克花园,南,松江,低,3,南北通透，带飘窗，地铁房，低区出入方便,610,万,2,120.5,5,九亭,2002,
财富海景花园,南,浦东,中,3,房型正气，客厅朝南，交通便利，楼层好,2100,万,2,184.99,35,陆家嘴,2006,
南泉小区,南,浦东,高,1,厨卫全明，卧室带阳台，出行方便，高区采光好,270,万,1,46.77,6,塘桥,1989,
东陆新村六街坊,南,浦东,高,3,厨卫全明，卧室带阳台，交通便利，采光无遮挡,430,万,1,82.42,6,金桥,1995,
香楠小区,南,浦东,低,1,厨卫全明，卧室带阳台，地铁直达，低楼层,293,万,1,40.0,6,张江,1995,
凤城三村,南,杨浦,中,2,交通方便，低区出入方便，满五年，有钥匙立即看,220,万,0,42.22,5,控江路,1965,
耀浦苑,南,杨浦,高,3,交通便利，采光无遮挡，中等装修，满五年,1490,万,2,212.76,5,鞍山,1999,
老西门新苑,南,黄浦,低,4,交通便利，低区出入方便，装修精致，满五年,2320,万,2,288.3,44,老西门,2006,
中虹华苑,南,嘉定,低,2,稀罕南北通，带飘窗，地铁房，低楼层,312,万,2,73.27,5,江桥,2006,
泾东小区,东,浦东,中,2,客厅朝南，地铁直达，好楼层，拎包入住,455,万,1,64.17,25,洋泾,1990,
祁连二村,南,宝山,高,2,南北户型，带落地窗，交通方便，视野很好,315,万,1,76.81,6,上大,1994,
明日星城,南,黄浦,高,2,带落地窗，卧室带卫，地铁沿线，光线非常好,889,万,2,99.19,18,董家渡,2001,
龙潭小区,南,闸北,低,1,卧室带阳台，交通便利，低楼层，毛坯房,200,万,0,35.52,6,阳城,1993,
共富二村,南,宝山,高,2,南北通透，厨卫全明，交通方便，高区采光好,315,万,1,74.05,6,共富,1996,
长发虹桥公寓,南,长宁,低,5,房型正气，地铁直达，上下楼方便，毛坯房,1230,万,2,220.39,24,虹桥,2005,
碧云新天地（三期）,南,浦东,中,3,南北通透，地铁直达，光线充足，装修精美,1100,万,2,122.13,11,金桥,2010,
江南星城,南,闵行,低,3,稀罕南北通，客厅朝南，地铁直达，低楼层,770,万,2,113.0,6,古美,2005,
天山新苑,南,长宁,中,2,稀罕南北通，厨卫全明，交通便利，黄金楼层,680,万,2,94.08,6,天山,1998,
建工天峰公寓,南,虹口,中,2,厨卫全明，卧室带阳台，地铁房，黄金楼层,660,万,1,81.37,18,曲阳,1996,
栖山路470弄,南,浦东,高,2,厨卫全明，卧室带阳台，地铁沿线，高区景观房,360,万,1,61.92,6,洋泾,1995,
强生古北花园,南,长宁,高,3,南北户型，交通便利，高区景观房，精装修,1668,万,2,161.66,18,古北,2007,
张家浜小区,南,杨浦,高,1,厨卫全明，卧室带阳台，地铁直达，视野很好,260,万,1,37.63,7,周家嘴路,1989,
龙华西路334弄,南,徐汇,中,2,南北户型，地铁沿线，楼层好，毛坯房,340,万,0,50.93,6,龙华,1981,
新梅淞南苑,南,宝山,低,3,稀缺南北通，带飘窗，交通方便，低楼层,575,万,1,113.45,14,淞南,2008,
愉景华庭,南,普陀,高,3,厨卫全明，客厅朝南，地铁直达，高区景观房,730,万,2,107.15,18,万里,2005,
金橘新苑,西,浦东,低,2,南北直通，厨卫全明，地铁直达，低楼层,510,万,1,80.67,16,三林,2006,
古北国际广场,东,长宁,低,1,卧室带阳台，出行方便，低区出入方便，品味装修,750,万,1,78.09,32,古北,2006,
合生高尔夫公寓,南,杨浦,高,2,厨卫全明，客厅朝南，地铁房，高区景观房,750,万,2,85.23,11,周家嘴路,2010,
天山路1726弄,南,长宁,中,3,稀罕南北通，厨卫全明，地铁沿线，光线充足,420,万,0,56.74,6,中山公园,1988,
幸福第一公寓,西,闸北,高,2,厨卫全明，卧室带阳台，交通方便，视野开阔,280,万,0,54.81,14,永和,1998,
上大阳光乾清园,南,宝山,中,3,南北户型，客厅朝南，交通便利，好楼层,560,万,2,119.48,6,上大,2003,
江南星城,南,闵行,中,2,南北户型，厨卫全明，地铁房，黄金楼层,610,万,2,89.74,6,古美,2004,
工农三村,南,杨浦,高,1,地铁房，光线非常好，简单装修，满五减税,255,万,1,50.65,6,中原,1991,
安塞小区,南,普陀,高,2,出行方便，光线非常好，中等装修，房本满五年,268,万,0,47.89,6,甘泉宜川,1996,
中山家具大厦,东,闸北,中,2,稀缺南北通，客厅朝南，出行方便，光线充足,595,万,2,115.7,24,不夜城,1999,
锦秋花园（别墅）,None,宝山,None,4,地铁直达，毛坯房，满五年，马上看房,800,万,2,168.23,None,上大,1999,
法华镇路681弄,南,长宁,高,2,南北直通，地铁沿线，高区景观房，品质装修,460,万,1,62.18,7,新华路,1995,
宜嘉苑,None,浦东,低,3,南北直通，卧室带卫，出行方便，低楼层,740,万,2,127.66,11,高行,2003,
万科城市花园,南,闵行,高,4,稀缺南北通，厨卫全明，地铁房，采光无遮挡,477,万,2,101.16,7,七宝,1994,
复元坊,南,闸北,中,1,地铁直达，好楼层，中等装修，满5年,280,万,1,34.28,6,西藏北路,1993,
汇豪天下,南,浦东,中,2,卧室带卫，客厅朝南，地铁沿线，好楼层,1200,万,2,111.2,35,陆家嘴,2004,
金塘小区,南,徐汇,高,2,厨卫全明，卧室带阳台，地铁房，采光无遮挡,430,万,1,75.6,6,华东理工,1997,
卢湾城市花园,南,黄浦,中,3,带落地窗，卧室带卫，交通便利，好楼层,1250,万,3,135.43,26,世博滨江,2002,
锦秋路1188弄,南,宝山,高,2,南北直通，厨卫全明，地铁沿线，高区采光好,360,万,2,75.13,6,上大,1999,
盛世宝邸（一期）,南,宝山,低,3,南北通透，厨卫全明，地铁直达，低区出入方便,810,万,2,120.72,18,淞南,2010,
嘉和花苑,南,闵行,中,2,地铁沿线，好楼层，装修精美，满五年,670,万,2,96.5,11,梅陇,2001,
华敏世纪广场,南,长宁,中,3,南北户型，卧室带卫，地铁直达，黄金楼层,1080,万,2,138.72,26,镇宁路,2001,
汇豪天下,南,浦东,中,2,卧室带卫，客厅朝南，交通方便，楼层好,1220,万,2,111.2,35,陆家嘴,2004,
龙山新村,南,徐汇,低,1,厨卫全明，卧室带阳台，出行方便，低区出入方便,285,万,1,38.41,6,万体馆,1980,
张泾小区,南,长宁,高,2,交通便利，采光好，精装修，满5年,426,万,1,71.0,6,西郊,1998,
瞿溪路1032弄,南,黄浦,低,2,南北通，出行方便，低区出入方便，品味装修,420,万,1,54.92,5,打浦桥,1980,
海上新村,南,闵行,中,1,卧室带阳台，交通便利，光线充足，简单装修,290,万,1,50.91,6,古美,1996,
中大苑,南,浦东,中,1,卧室带阳台，出行方便，光线充足，中等装修,235,万,1,40.64,6,金桥,1996,
西凌新邨,南,黄浦,低,2,出行方便，低区出入方便，中等装修，满五年,650,万,1,75.91,31,蓬莱公园,1993,
金杨一街坊,南,浦东,高,2,厨卫全明，卧室带阳台，地铁沿线，视野很好,380,万,1,67.01,6,金杨,1995,
万科华尔兹,南,徐汇,高,2,出行方便，高区采光好，省装修费，房本满五年,970,万,1,97.67,11,田林,2001,
延吉三村,南,杨浦,中,1,稀缺南北通，厨卫全明，交通便利，好楼层,235,万,0,34.75,6,黄兴公园,1983,
天馨花园（公寓）,南,宝山,低,2,厨卫全明，卧室带阳台，出行方便，低楼层,330,万,2,75.23,6,杨行,1998,
四平路幸福村,南,虹口,低,1,厨卫全明，卧室带阳台，地铁沿线，低楼层,250,万,0,35.14,6,曲阳,1990,
龙柏五村,南,闵行,低,2,厨卫全明，卧室带阳台，出行方便，低楼层,430,万,1,66.14,6,龙柏,1996,
古北菊翔苑（菊联路233弄）,南,宝山,中,2,稀缺南北通，客厅朝南，交通方便，黄金楼层,345,万,2,74.21,8,顾村,2008,
九歌上郡,南,闵行,低,2,南北户型，客厅朝南，地铁沿线，上下楼方便,630,万,2,84.63,12,静安新城,2006,
汇龙新城,南,黄浦,高,3,南北户型，卧室带卫，出行方便，采光无遮挡,1500,万,2,143.69,33,五里桥,2002,
斜土新村,南,黄浦,高,1,卧室带阳台，地铁房，高区景观好，中等装修,358,万,1,42.7,7,打浦桥,1987,
双桥小区,南,浦东,高,1,厨卫全明，卧室带阳台，地铁房，高区景观好,365,万,1,47.0,6,金桥,1997,
控江路1203号,东,杨浦,高,2,厨卫全明，卧室带阳台，出行方便，高区阳光房,450,万,1,75.15,18,周家嘴路,1995,
哈密路2028号,东,长宁,高,1,卧室带卫，卧室带阳台，地铁直达，高区阳光房,275,万,1,44.5,7,西郊,1993,
中祥哥德堡,南,闵行,高,2,南北户型，交通便利，高区景观好，毛坯房,730,万,2,122.01,17,莘庄,2004,
长虹小区,南,长宁,中,2,厨卫全明，卧室带阳台，交通方便，好楼层,535,万,1,71.1,6,新华路,1989,
祁连二村,南,宝山,中,2,南北直通，交通方便，楼层好，中等装修,310,万,1,68.61,6,上大,1994,
龙吴路9弄,南,徐汇,中,1,厨卫全明，卧室带阳台，地铁房，好楼层,255,万,0,33.82,6,万体馆,1986,
市光一村,南,杨浦,高,2,南北通，厨卫全明，地铁直达，高区景观房,420,万,1,69.58,18,中原,1994,
耀江花园,南,黄浦,低,3,地铁沿线，低区出入方便，精装修，满五年,1500,万,2,136.57,34,世博滨江,2002,
安西小区,北,静安,中,1,厨卫全明，卧室带阳台，地铁房，楼层好,240,万,0,28.86,7,江宁路,1996,
东方丽景,南,浦东,低,2,带飘窗，卧室带阳台，出行方便，低楼层,610,万,2,97.0,16,金桥,2005,
南华苑,南,宝山,低,1,厨卫全明，卧室带阳台，地铁房，上下楼方便,360,万,1,59.18,6,大华,1998,
金地格林世界（圣琼斯湾）,None,嘉定,None,4,南北直通，地铁沿线，拎包入住，房本满五年,846,万,2,176.99,None,南翔,2007,
寿光路161弄,南,浦东,高,2,厨卫全明，地铁直达，视野很好，简单装修,338,万,1,71.3,6,金桥,1995,
泰山三村,南,普陀,中,1,卧室带阳台，交通方便，光线充足，简单装修,210,万,0,38.43,6,甘泉宜川,1988,
开鲁路382弄,南,杨浦,高,1,厨卫全明，卧室带阳台，地铁沿线，采光无遮挡,228,万,1,42.07,6,中原,1989,
三林安居苑,南,浦东,低,2,南北直通，客厅朝南，地铁沿线，低区出入方便,390,万,1,64.52,6,三林,1998,
东南新村（浦东）,南,浦东,高,1,地铁沿线，高区采光好，中等装修，满五减税,240,万,1,32.46,6,陆家嘴,1980,
北虹公寓（长宁）,南,长宁,高,2,交通便利，视野开阔，装修精美，房本满五年,700,万,2,99.45,5,北新泾,1999,
金轩公寓,南,徐汇,低,2,厨卫全明，卧室带阳台，交通方便，低楼层,870,万,2,114.66,20,徐家汇,2004,
奥林匹克花园,南,松江,低,3,稀缺南北通，卧室带卫，交通便利，上下楼方便,500,万,2,105.62,4,九亭,2003,
静安新城（三区）,南,闵行,高,2,卧室带阳台，交通便利，采光无遮挡，中等装修,370,万,1,70.55,6,静安新城,1997,
永和二村,南,闸北,高,2,南北通透，卧室带阳台，地铁房，高区景观房,295,万,1,54.97,6,永和,1995,
新外滩花苑,东,虹口,低,2,厨卫全明，客厅朝南，交通方便，上下楼方便,925,万,2,118.78,32,北外滩,None,
谈家渡路19号,东,普陀,中,1,出行方便，楼层好，精装修，满五减税,243,万,1,40.77,7,武宁,1990,
上海知音苑,南,普陀,高,3,稀罕南北通，带飘窗，地铁直达，光线非常好,1180,万,2,133.95,33,长寿路,2003,
华祺苑,南,闸北,低,2,出行方便，低区出入方便，简单装修，满五减税,800,万,2,80.14,28,西藏北路,None,
古北菊翔苑（菊联路232弄）,南,宝山,低,2,南北通，厨卫全明，地铁沿线，上下楼方便,320,万,2,74.45,8,顾村,2008,
大华二村,南,宝山,中,2,厨卫全明，卧室带阳台，地铁直达，黄金楼层,410,万,1,70.16,6,大华,1995,
龙湖郦城,南,嘉定,低,6,地铁房，低区出入方便，精装修，房本满五年,700,万,2,221.39,21,嘉定新城,2011,
新世纪名苑,南,浦东,中,3,南北通，交通便利，楼层好，中等装修,1050,万,2,122.41,11,金杨,2002,
红莲小区,西,浦东,低,2,出行方便，低楼层，装修精美，满五年,450,万,1,86.85,25,世博,1998,
长宁支路314弄,西,长宁,高,1,厨卫全明，卧室带阳台，交通便利，视野开阔,220,万,0,25.9,6,中山公园,1987,
双阳路293弄,南,杨浦,中,1,厨卫全明，卧室带阳台，地铁直达，光线充足,200,万,0,38.17,6,周家嘴路,1983,
上南六村,南,浦东,高,2,地铁直达，视野很好，简单装修，满五减税,316,万,0,51.1,6,世博,1985,
今达花园,南,浦东,低,2,南北通透，地铁房，低区出入方便，品质装修,712,万,2,101.85,12,金桥,2001,
东园三村,南,浦东,中,2,房型正气，厨卫全明，地铁房，楼层好,560,万,1,62.55,6,陆家嘴,1996,
龙柏四村,南,闵行,高,2,房型正气，交通便利，高区阳光房，中等装修,435,万,2,77.96,6,龙柏,1996,
东旺名苑,南,浦东,低,3,稀罕南北通，客厅朝南，交通方便，上下楼方便,715,万,2,104.65,11,三林,2010,
虹梅花苑,南,长宁,低,2,卧室带阳台，地铁沿线，低楼层，中等装修,360,万,0,48.88,6,西郊,1994,
宝丰大厦,西,闸北,高,2,厨卫全明，卧室带阳台，交通便利，视野开阔,635,万,2,149.24,22,不夜城,1997,
嘉园,东,静安,中,2,交通便利，楼层好，中等装修，满5年,1050,万,2,125.77,20,曹家渡,2001,
佳安公寓,东,徐汇,中,4,地铁直达，黄金楼层，中等装修，满五年,1170,万,2,167.37,34,徐家汇,2000,
隆德小区,南,普陀,高,1,卧室带阳台，交通方便，高区景观好，简单装修,340,万,1,56.42,10,武宁,1989,
伟业金锦苑三村,南,浦东,中,3,稀缺南北通，地铁直达，楼层好，毛坯房,590,万,2,98.2,6,金桥,2004,
新湖明珠城,南,普陀,高,2,稀缺南北通，客厅朝南，地铁沿线，视野开阔,1110,万,2,123.28,18,武宁,None,
旭阳苑,南,闸北,中,3,稀缺南北通，地铁房，黄金楼层，省装修费,550,万,1,86.56,6,闸北公园,2000,
鞍山四村第二小区,南,杨浦,高,2,交通便利，高区采光好，简单装修，满五年,395,万,1,61.2,5,鞍山,1980,
世纪苑,南,闵行,高,3,南北通，卧室带阳台，地铁沿线，视野很好,900,万,2,139.57,12,梅陇,2002,
凯鑫苑,南,浦东,中,3,房型正气，客厅朝南，出行方便，黄金楼层,670,万,2,109.0,11,高行,2002,
